,id,code,pe_ratio,turnover_ratio,pb_ratio,ps_ratio,pcf_ratio,capitalization,market_cap,circulating_cap,circulating_market_cap,day,pe_ratio_lyr
188,85782094,000622.XSHE,-5810.4795,4.0042,10.8826,6.5824,30.7744,42522.6016,22.2393,42522.6016,22.2393,2022-08-16,1244.5511
189,85784367,000623.XSHE,11.450999999999999,0.3138,0.6923,6.8626,-29.2565,116304.7266,165.8505,115925.3203,165.3095,2022-08-16,9.3148
190,85779818,000625.XSHE,23.6552,2.8936,2.8879,1.5893,17.7497,992179.9375,1711.5104,760442.0,1311.7625,2022-08-16,48.1781
191,85784025,000626.XSHE,35.4188,2.3667,2.1334,0.0764,8.8411,50894.0469,61.6836,49847.7734,60.4155,2022-08-16,27.7677
192,85780672,000627.XSHE,43.9451,1.0031,0.8007,0.3142,-11.6272,494062.9062,172.922,455246.5625,159.3363,2022-08-16,36.7361
193,85783212,000628.XSHE,41.4468,2.6798,3.6043,0.9422,-237.6353,35228.0,57.8796,19207.4043,31.5578,2022-08-16,35.4333
194,85782444,000629.XSHE,36.8562,7.1114,7.2963,3.9366,-21.7374,860302.625,584.1455,858943.125,583.2224,2022-08-16,43.9956
195,85783893,000630.XSHE,9.8133,1.2001,1.4223,0.2567,27.6113,1052653.375,328.4278,1052639.25,328.4235,2022-08-16,10.5895
196,85783998,000631.XSHE,96.8844,1.3935,1.724,38.2582,8.8581,243251.9219,107.7606,243251.9219,107.7606,2022-08-16,112.7772
197,85782549,000632.XSHE,131.836,4.2014,1.4268,0.2431,43.8557,46551.957,20.3432,46548.1602,20.3415,2022-08-16,79.6815
198,85780040,000633.XSHE,786.9067,3.3278,19.9848,18.9896,1794.6248,38510.6367,34.0819,38510.1289,34.0815,2022-08-16,1019.0759
199,85780105,000635.XSHE,-30.5267,2.4335,1.1815,1.4469999999999998,-11.0463,30461.0508,31.0398,30308.7598,30.8846,2022-08-16,722.7035
200,85783186,000636.XSHE,22.6776,1.7449,1.7837,4.2652,-28.9766,115701.3203,212.5433,89523.3125,164.4543,2022-08-16,22.5363
201,85783303,000637.XSHE,39.8065,1.1856,2.4242,0.3867,-26.2042,51987.5352,24.954,36800.1758,17.6641,2022-08-16,30.4101
202,85782607,000638.XSHE,42.4023,1.3789,10.8618,5.3796,69.4388,30940.0,17.2645,30815.9043,17.1953,2022-08-16,27.4827
203,85783286,000639.XSHE,58.3996,0.5457,1.1976,0.7340000000000001,94.7012,107942.8125,44.9042,107942.6797,44.9042,2022-08-16,24.4635
204,85782869,000650.XSHE,12.6163,0.6814,1.5892,1.6758,91.5424,139993.8281,84.2763,134199.125,80.7879,2022-08-16,12.6727
205,85781953,000651.XSHE,7.3563,0.3461,2.0146,0.9067,12.8681,563140.5625,1737.8518,558748.9375,1724.2993,2022-08-16,7.535
206,85782808,000652.XSHE,25.1452,0.6455,1.1387,0.2732,14.7071,147557.3906,60.6461,147445.4062,60.6001,2022-08-16,25.1694
207,85780547,000655.XSHE,65.8855,2.4161,1.6283,2.7489,12.3872,59534.0234,47.27,59534.0234,47.27,2022-08-16,36.9412
208,85783127,000656.XSHE,4.6867,2.7456,0.3898,0.1186,-0.7999,533971.5625,133.4929,531211.8125,132.8029,2022-08-16,3.7075
209,85783450,000657.XSHE,33.6863,2.1790000000000003,3.7174,1.5091,-881.9810000000001,107552.6875,187.6794,94769.4453,165.3727,2022-08-16,35.5734
210,85780234,000659.XSHE,315.2409,1.0085,8.9854,3.4333,-992.7081,128570.25,49.8853,128570.25,49.8853,2022-08-16,192.9821
211,85782618,000661.XSHE,21.8574,1.2894,5.8518,7.6829,63.2809,40472.0273,878.9311,38073.6953,826.8464,2022-08-16,23.3915
212,85782004,000663.XSHE,9.3349,2.2039,3.2865,3.7253,10.9167,33668.3945,31.783,30629.8027,28.9145,2022-08-16,58.1831
213,85784076,000665.XSHE,-16.6398,2.5507,1.2977,3.8696,68.7655,113402.3828,81.6497,113397.5156,81.6462,2022-08-16,-18.3005
214,85783176,000666.XSHE,10.7406,3.0833,0.6886,0.5196,4.6783,70413.0,65.4841,29349.459,27.295,2022-08-16,10.8927
215,85779929,000667.XSHE,-1.4288,3.6336,0.8756,0.6664,-10.6431,246698.8594,38.2383,243931.125,37.8093,2022-08-16,-1.4307
216,85783785,000668.XSHE,8.4663,1.6067,1.7194,5.4171,10.9865,14684.1895,20.1761,14668.8389,20.155,2022-08-16,8.5638
217,85779778,000669.XSHE,-1.9866,3.3538,2.2602,0.6826,-24.9807,68040.8828,13.4041,68040.8828,13.4041,2022-08-16,-2.0289
218,85782559,000670.XSHE,223.4845,,33.5106,0.6583,93.4791,81662.7344,18.3741,60181.9531,13.5409,2022-08-16,567.4983
219,85783595,000671.XSHE,-1.1262,15.145999999999999,0.6052,0.273,-0.3617,414038.2812,100.6113,405204.7188,98.4647,2022-08-16,-1.4473
220,85783019,000672.XSHE,6.8356,0.9595,1.8511,1.7228,10.3904,97518.5781,147.8382,97518.5781,147.8382,2022-08-16,6.7933
221,85784463,000676.XSHE,83.8774,3.5949,2.1991,1.7699,-36.2401,127650.6953,85.0154,126207.4688,84.0542,2022-08-16,63.68600000000001
222,85779879,000677.XSHE,33.9334,0.9728,7.3514,2.5491,45.7664,86397.7969,27.9929,86397.7969,27.9929,2022-08-16,35.9829
223,85780742,000678.XSHE,-39.7149,10.2431,3.2592,2.6660000000000004,126.0164,45961.1797,32.7703,45961.1797,32.7703,2022-08-16,-65.9985
224,85781772,000679.XSHE,-8.1334,2.1092,4.2525,10.1292,-22.4606,35640.0,17.428,35640.0,17.428,2022-08-16,-8.0718
225,85781002,000680.XSHE,15.5841,3.8778,1.6745,0.8666,63.9003,150125.3281,76.5639,105696.8281,53.9054,2022-08-16,36.5504
226,85780462,000681.XSHE,63.8035,1.3393,2.7947,13.4373,-1347.0291,70057.7422,90.5146,60461.8086,78.1167,2022-08-16,59.2168
227,85780117,000682.XSHE,29.7512,1.8577,2.8237,2.289,-50.1878,134072.7031,106.99,134059.5469,106.9795,2022-08-16,30.7637
228,85782665,000683.XSHE,6.152,1.6177,2.1086,2.6433,9.2067,362175.8438,332.8396,327682.9688,301.1407,2022-08-16,6.7222
229,85782461,000685.XSHE,8.0206,0.5948,0.7284,4.4607,26.7578,147511.1406,107.2406,125322.9922,91.1098,2022-08-16,7.317
230,85782974,000686.XSHE,16.1204,0.3333,0.9427,2.3706,6.1042,234045.2969,165.47,234045.2969,165.47,2022-08-16,10.1891
231,85783591,000688.XSHE,106.7207,0.3836,8.597000000000001,11.0356,-48.4194,113730.9766,214.2692,113730.5469,214.2683,2022-08-16,103.2415
232,85783115,000690.XSHE,65.5026,1.3728,1.0161,1.2921,-49.0637,217588.7812,112.4934,217447.1406,112.4202,2022-08-16,13.6459
233,85781386,000691.XSHE,308.3353,5.4879,11.515999999999998,3.3919,-61898.2539,32327.0,15.3877,32327.0,15.3877,2022-08-16,94.9584
234,85780304,000692.XSHE,-2.1778,1.5738,-3.6546,1.0867,109.6226,53283.2969,22.9118,53282.7344,22.9116,2022-08-16,-10.3694
235,85780377,000695.XSHE,-34.5144,0.9753,7.867999999999999,4.3887,-357.037,22214.7539,22.4591,22172.1348,22.416,2022-08-16,-39.4321
236,85783448,000697.XSHE,-9.3441,2.3292,17.368,5.3489,28148.3789,67161.6094,55.677,57688.875,47.8241,2022-08-16,-10.0379
237,85783790,000698.XSHE,-11.275,0.4813,0.9056,0.4127,-4.8092,81951.4375,36.2225,78569.0547,34.7275,2022-08-16,34.1679
238,85781246,000700.XSHE,-27.4218,4.0048,2.2313,0.7418,-1834.3087,91710.2969,53.4671,91710.2969,53.4671,2022-08-16,-26.3174
239,85783184,000701.XSHE,71.8757,2.9053,6.6809,0.0309,4.2253,53885.8359,34.7564,40656.3047,26.2233,2022-08-16,76.0639
240,85781875,000702.XSHE,-6.2806,8.7454,5.5072,1.2796,-110.5904,26663.457000000002,16.558,26663.457000000002,16.558,2022-08-16,-7.3824
241,85781170,000703.XSHE,11.6512,0.33399999999999996,1.3497,0.2602,27.1153,366628.0625,341.6974,364710.9062,339.9106,2022-08-16,10.0262
242,85782437,000705.XSHE,35.3621,0.8423,1.4267,0.7067,47.5157,33412.3281,26.2955,28201.832000000002,22.1948,2022-08-16,34.0196
243,85784106,000707.XSHE,5.7228,5.9392,4.9723,1.2907,7.3887,46414.5781,55.0941,46414.5781,55.0941,2022-08-16,13.0363
244,85780787,000708.XSHE,13.5047,0.7764,3.1413,1.0178,36.1221,504714.3438,1018.5135,125915.6172,254.0977,2022-08-16,12.8073
245,85780141,000709.XSHE,11.7221,2.667,0.5862,0.1999,2.7009,1061860.75,295.1973,1061689.25,295.1496,2022-08-16,10.9816
246,85784310,000710.XSHE,-29.7738,2.1704,1.9179,3.4946,-39.899,35460.5859,47.8363,30652.0781,41.3497,2022-08-16,-43.1664
247,85781463,000711.XSHE,-2.1389,1.4533,3.2544,4.0434,-60.287,102366.7812,27.2296,82040.0078,21.8226,2022-08-16,-2.1349
248,85782042,000712.XSHE,-38.3257,0.551,4.3933,28.5299,-83.4796,89600.0,134.0416,89524.0781,133.928,2022-08-16,-101.9778
249,85780983,000713.XSHE,31.820999999999998,2.3731,3.0007,2.2102,2390.2312,61401.4961,56.1824,61401.4961,56.1824,2022-08-16,30.7019
250,85782937,000715.XSHE,16.1632,1.2173,1.2851,2.5135,4.0932,41571.8945,21.2848,41505.9492,21.250999999999998,2022-08-16,15.6616
251,85783360,000716.XSHE,-22.8046,3.8529,0.9875,0.6699,27.3022,74399.9531,25.8912,69592.6641,24.2182,2022-08-16,-23.7316
252,85782682,000717.XSHE,5.1203,0.4269,0.7804,0.1855,-6.0128,242372.6094,82.6491,242372.6094,82.6491,2022-08-16,4.3
253,85783374,000718.XSHE,21.1679,0.653,1.1585,3.8917,-28.5188,303463.625,103.1776,228975.4219,77.8516,2022-08-16,16.4225
254,85783258,000719.XSHE,7.3135,0.4149,0.7556,0.8017,-17.7908,102320.375,72.5451,66714.7578,47.3008,2022-08-16,7.4398
255,85781268,000720.XSHE,-68.8176,1.3331,2.9239,1.814,-72.0286,128965.0938,77.637,128965.0938,77.637,2022-08-16,-82.291
256,85781543,000721.XSHE,-13.6921,1.6481,3.4635,4.6683,27.6684,57391.4297,24.5061,43595.2812,18.6152,2022-08-16,-14.5277
257,85780444,000722.XSHE,47.4243,6.5733,2.2239,11.9999,215.8707,46415.8281,70.0415,46415.8281,70.0415,2022-08-16,58.4989
258,85781215,000723.XSHE,18.5354,1.4941,3.9492,2.0379,173.5604,427027.0938,482.9677,397022.9062,449.0329,2022-08-16,18.8149
259,85783262,000725.XSHE,6.0228,0.5985,1.2005,0.6848,7.4676,3844574.75,1503.2288,3646967.75,1425.9644,2022-08-16,5.8195
260,85781838,000726.XSHE,15.4611,1.3247,0.8341,1.1479,28.0933,88794.1172,66.862,57027.2656,42.9415,2022-08-16,19.2348
261,85781722,000727.XSHE,24.0072,2.8157,4.7693,0.1538,-9.0502,452956.6875,108.2567,341922.2188,81.7194,2022-08-16,20.3416
262,85780263,000728.XSHE,17.0747,3.987,0.9601,4.9044,4.7582,436377.7812,309.3919,429128.9062,304.2524,2022-08-16,16.2047
263,85782525,000729.XSHE,74.1622,1.1182,1.8823,2.0374,-41.2583,281853.9375,250.2863,250956.0156,222.8489,2022-08-16,109.7694
264,85781579,000731.XSHE,8.4674,4.4315,1.6824,1.2919,27.891,58572.375,58.9238,58572.375,58.9238,2022-08-16,10.3567
265,85783745,000732.XSHE,-0.7718,2.8962,0.3246,0.6588,-16.5184,248890.1406,31.3602,248567.1875,31.3195,2022-08-16,-0.7814
266,85780652,000733.XSHE,35.2387,0.7008,8.2615,10.4671,123.3886,51813.3633,652.4857,51764.5625,651.8711,2022-08-16,43.7628
267,85781243,000735.XSHE,-15.4158,0.9243,2.0551,4.035,75.6137,115151.3594,76.5757,115088.6797,76.53399999999999,2022-08-16,-18.117
268,85780368,000736.XSHE,26.515,7.1238,2.7894,0.5415,-9.4545,69543.3672,89.0155,69543.3672,89.0155,2022-08-16,37.7752
269,85781309,000737.XSHE,12.4646,1.2149,2.7076,1.0135,-36.4559,177245.6094,109.715,62992.5977,38.9924,2022-08-16,13.0936
270,85781787,000738.XSHE,71.5807,1.2473,3.7985,9.1417,45.2713,131518.4062,406.3919,124306.3359,384.1066,2022-08-16,83.3429
271,85784267,000739.XSHE,26.6989,0.6055,4.4876,2.3213,-66.6737,117852.3516,224.0373,117808.3672,223.9537,2022-08-16,23.4459
272,85783252,000750.XSHE,29.9825,0.3233,1.0468,4.0456,3.7342,544452.5625,192.7362,544452.5625,192.7362,2022-08-16,25.2068
273,85780972,000751.XSHE,28.5468,2.5903,1.7177,0.2056,-10.3004,140986.9219,50.6143,140986.875,50.6143,2022-08-16,22.0225
274,85782442,000752.XSHE,-74.314,0.5977,44.4356,2.9481,66.0808,26375.8496,12.0538,26375.8496,12.0538,2022-08-16,-83.86399999999999
275,85782343,000753.XSHE,32.0789,3.5821,1.6716,1.4099,-41.7235,99148.1094,43.526,99148.1094,43.526,2022-08-16,32.1039
276,85781634,000755.XSHE,20.8585,8.3407,2.0304,5.2117,-25.1932,146731.0156,85.2507,61004.3906,35.4436,2022-08-16,20.9961
277,85783315,000756.XSHE,38.0257,2.7233,3.5916,2.0483,553.6004,66962.7266,135.6665,43633.2734,88.40100000000001,2022-08-16,38.9233
278,85782309,000757.XSHE,38.5385,4.6832,1.7559,0.737,809.5218,64020.5898,31.241999999999997,51116.7344,24.945,2022-08-16,36.0739
279,85781475,000758.XSHE,258.2968,1.5044,2.1328,1.5467,-4.2624,196937.8438,98.075,196932.9062,98.0726,2022-08-16,236.5948
280,85781294,000759.XSHE,-146.0176,0.2367,1.0782,0.2699,6.329,68102.1484,33.1657,68069.7578,33.15,2022-08-16,-147.5169
281,85783284,000761.XSHE,6.3051,0.151,0.7253,0.1788,13.0045,410820.9062,141.7332,370820.9062,127.9332,2022-08-16,5.667999999999999
282,85783149,000762.XSHE,113.405,5.2686,12.485,33.2168,233.8755,52081.9258,285.9298,52079.5508,285.9167,2022-08-16,204.0042
283,85780416,000766.XSHE,124.3698,0.4427,1.9894,3.0875,-22.7832,96649.4688,46.0051,83896.4453,39.9347,2022-08-16,130.425
284,85782372,000767.XSHE,-1639.9605,1.7199,1.5941,0.7359,2.6785,307694.2188,122.4623,291224.25,115.9073,2022-08-16,3188.5146
285,85782066,000768.XSHE,128.053,0.6008,5.4902,2.5672,-18.3852,276864.5,860.7718,276864.0312,860.7702,2022-08-16,131.836
286,85784072,000776.XSHE,12.99,0.8003,1.2051,4.0684,62.184,762108.75,1249.0963,591929.125,970.1719,2022-08-16,11.508
287,85781803,000777.XSHE,39.0086,1.5881,2.6881,2.8858,-93.1749,38549.4609,43.1368,38340.6562,42.9032,2022-08-16,35.9087
288,85781221,000778.XSHE,8.0448,1.0569,0.7334,0.325,19.0671,399005.875,172.3705,389619.0,168.3154,2022-08-16,8.5898
289,85780148,000779.XSHE,12.0959,0.7878,1.5492,1.4482,-19.5125,38019.2383,37.601,37240.1523,36.8305,2022-08-16,11.5009
290,85780969,000782.XSHE,51.9934,2.3438,1.9089,0.8551,32.1334,52813.9609,28.7308,52813.9609,28.7308,2022-08-16,51.0645
291,85781247,000783.XSHE,17.3308,0.2341,1.0156,4.055,3.6722,552995.75,304.1477,552995.75,304.1477,2022-08-16,12.6226
292,85780435,000785.XSHE,11.9819,0.1491,1.421,2.0666,-41.4294,652903.6875,265.0789,275095.7188,111.6889,2022-08-16,11.401
293,85782337,000786.XSHE,12.8802,0.5871,2.4874,2.1234,-269.0307,168950.7812,457.0119,168950.7812,457.0119,2022-08-16,13.0196
294,85780015,000788.XSHE,134.9525,0.8115,3.2286,1.9583,282636.9688,59598.7422,43.2091,59598.7422,43.2091,2022-08-16,100.1512
295,85780859,000789.XSHE,5.5426,0.7725,1.1051,0.5755,8.8813,79740.25,81.8932,79738.3594,81.8913,2022-08-16,5.1399
296,85784385,000790.XSHE,43.5027,0.7439,3.0203,2.9499,-28.2923,62577.3555,29.5991,61636.0547,29.1539,2022-08-16,42.091
297,85780564,000791.XSHE,31.8227,2.2971,1.1992,4.1173,-65.8255,135957.6719,82.5263,135955.0469,82.5247,2022-08-16,31.6976
298,85782720,000792.XSHE,21.5734,1.169,12.0168,7.9957,24.2198,543287.6875,1549.4564,542887.5625,1548.3153,2022-08-16,34.5985
299,85782895,000793.XSHE,431.7356,1.1695,1.8205,5.761,-13.2845,199724.5469,48.5331,196100.8594,47.6525,2022-08-16,361.411
300,85782377,000795.XSHE,60.0324,4.7542,3.6483,2.2684,179.793,113368.4141,92.3953,113368.4141,92.3953,2022-08-16,68.2254
301,85783461,000796.XSHE,-6.2779,1.3546,89.8952,5.0355,-18.1035,80300.0234,41.3545,80259.4766,41.3336,2022-08-16,-5.9954
302,85784312,000797.XSHE,96.368,2.4136,0.8921,0.5243,-7.6555,157075.4219,45.86600000000001,156987.2188,45.8403,2022-08-16,85.5484
303,85780588,000798.XSHE,-102.0131,4.3527,4.035,8.2288,9.4072,36585.8711,38.8908,31941.75,33.9541,2022-08-16,-45.2958
304,85781967,000799.XSHE,43.3178,1.2712,13.7094,11.8386,49.1517,32492.8984,496.6539,32492.8984,496.6539,2022-08-16,55.5859
305,85779816,000800.XSHE,15.517000000000001,0.4994,1.6786,0.5783,4.316,465411.4688,397.9268,141175.4062,120.705,2022-08-16,10.2036
306,85781076,000801.XSHE,49.6432,2.2268,2.7696,2.0685,31.8232,102280.6641,74.4603,102280.6641,74.4603,2022-08-16,51.3694
307,85780239,000802.XSHE,-23.6137,0.29600000000000004,1.9076,10.4673,-39.9446,71590.0234,30.0678,71073.9844,29.8511,2022-08-16,-22.5402
308,85784091,000803.XSHE,51.0145,3.4147,4.1575,5.8131,21.2157,35199.4102,56.5303,28376.792999999998,45.5731,2022-08-16,70.2184
309,85782652,000806.XSHE,-2.6504,1.0363,-2.8723,2.0072,687.2958,109991.1797,25.8479,69930.4688,16.4337,2022-08-16,-2.6860000000000004
310,85782122,000807.XSHE,9.7547,3.1297,1.9373,0.8642,15.5145,346795.75,366.9099,311761.6875,329.8438,2022-08-16,11.0547
311,85784317,000809.XSHE,-18.5255,1.4437,0.9301,23.6579,-345.8234,82479.1328,26.8057,82479.1328,26.8057,2022-08-16,-18.9311
312,85784339,000810.XSHE,50.1033,1.7599,5.2802,2.085,98.6791,115021.6094,237.6346,111745.9844,230.8672,2022-08-16,56.3405
313,85781859,000811.XSHE,29.4104,3.1088,1.9467,1.5866,-83.4796,74583.7812,87.7105,74582.1484,87.7086,2022-08-16,29.1547
314,85781491,000812.XSHE,134.7787,5.6466,2.9681,3.7161,41.1578,76869.2578,49.6575,76815.8203,49.623000000000005,2022-08-16,158.9929
315,85781597,000813.XSHE,-77.5081,0.2738,1.3101,9.8894,-34.8549,223278.8125,70.7794,221753.2031,70.2958,2022-08-16,-122.9195
316,85784366,000815.XSHE,-208.9461,2.3421,2.9426,5.1767,206.3724,69526.3047,62.226000000000006,69526.3047,62.226000000000006,2022-08-16,-360.1012
317,85784241,000816.XSHE,167.2821,2.4704,3.0117,3.9224,30.6682,143605.3281,65.9148,134677.0,61.8167,2022-08-16,142.7498
318,85781657,000818.XSHE,36.0793,0.6382,6.3479,4.6513,122.289,67915.6016,220.2503,67680.6875,219.4885,2022-08-16,30.0763
319,85781978,000819.XSHE,105.38,6.5066,8.9096,3.5232,-117.5246,30632.5254,85.6792,29915.0254,83.6723,2022-08-16,134.30700000000002
320,85783453,000820.XSHE,1.2865,2.8237,31.625999999999998,20.0022,439.7084,63724.5234,25.9359,28765.6172,11.7076,2022-08-16,1.3032
321,85782941,000821.XSHE,122.7356,19.2743,4.7514,3.3649,28.1457,62287.4766,141.6417,59068.4102,134.3216,2022-08-16,97.1263
322,85782602,000822.XSHE,8.1125,3.6686,2.1826,1.0119,19.1333,89509.1953,81.0058,89509.1953,81.0058,2022-08-16,13.395999999999999
323,85780332,000823.XSHE,16.0589,2.0171,1.4644,0.8688,-63.5459,53698.8789,60.3038,53694.332,60.2987,2022-08-16,16.0511
324,85780132,000825.XSHE,5.0943,0.4872,0.8059999999999999,0.2818,-11.8708,573277.75,291.2251,569617.625,289.3657,2022-08-16,4.6154
325,85780659,000826.XSHE,-1.1216,3.3867,0.7599,0.6186,16.0942,143057.875,52.2161,143039.8438,52.2095,2022-08-16,-1.1502
326,85781288,000828.XSHE,12.1509,0.2309,1.2504,2.0242,29.1888,103951.6953,104.4715,103951.5625,104.4713,2022-08-16,11.238
327,85780529,000829.XSHE,64.2537,3.2287,4.3838,0.1602,6.0278,102510.0469,114.4012,102412.9688,114.2929,2022-08-16,55.3133
328,85780812,000830.XSHE,5.5688,1.3928,1.7658,0.8278,-140.2458,191967.5938,275.0896,146410.6094,209.8064,2022-08-16,5.956
329,85783826,000831.XSHE,111.0495,3.2462,10.5044,8.5285,428.9451,98088.8984,290.9317,98088.8984,290.9317,2022-08-16,148.8854
330,85781910,000833.XSHE,18.3131,3.9811,1.7667,1.7494,21.2451,66840.1875,53.8732,37808.5039,30.4737,2022-08-16,20.7381
331,85781333,000836.XSHE,61.2768,2.5239,2.9124,2.4563,-19.7169,120845.5234,38.5497,120831.5078,38.5453,2022-08-16,591.3048
332,85781145,000837.XSHE,36.8474,11.2944,3.0302,2.1598,27.2707,89937.0938,99.5604,69328.3125,76.7464,2022-08-16,35.4537
333,85781501,000838.XSHE,-7.1963,2.188,6.2991,1.2909,-14.3598,110046.2188,65.1474,105306.5859,62.3415,2022-08-16,-8.8079
334,85781904,000839.XSHE,-6.4845,0.8373,3.4315,3.7477,130.5625,391982.625,102.3075,391982.625,102.3075,2022-08-16,-6.9329
335,85780010,000848.XSHE,15.0673,1.4766,3.3185,3.3487,15.1419,107641.8984,87.9434,107639.25,87.9413,2022-08-16,15.4421
336,85782156,000850.XSHE,10.2214,0.2623,0.7917,1.0099,76.3794,94366.5,35.6705,94338.25,35.6599,2022-08-16,7.4204
337,85781976,000851.XSHE,373.4495,1.2382,1.329,0.7373,16.4228,116475.2188,60.8001,109767.5625,57.2987,2022-08-16,395.8717
338,85779797,000852.XSHE,135.6944,2.3557,2.5704,1.0091,7.9879,94100.3672,73.5865,77760.5,60.8087,2022-08-16,165.2408
339,85781637,000856.XSHE,110.9789,6.9578,5.812,0.6532,-300.2028,22700.0,21.6785,22700.0,21.6785,2022-08-16,103.5866
340,85782907,000858.XSHE,27.3422,0.2833,6.9294,9.7962,138.0199,388160.8125,6801.7417,388149.7812,6801.5483,2022-08-16,29.0958
341,85780296,000859.XSHE,22.3684,2.0429,2.3548,3.2235,-39.9389,89597.625,65.4063,89585.3984,65.3973,2022-08-16,23.1809
342,85783016,000860.XSHE,-106.0905,0.8069,2.2502,1.33,-21.4861,74176.6953,176.7631,74176.6953,176.7631,2022-08-16,172.7854
343,85783797,000861.XSHE,-12.2073,1.1019,2.2059,4.9304,135.3737,252099.5781,65.2938,237994.8438,61.6407,2022-08-16,-10.4768
344,85784440,000862.XSHE,115.2601,4.0729,1.8125,3.8364,-57.7043,70611.8984,50.3463,50135.2891,35.7465,2022-08-16,53.7906
345,85783903,000863.XSHE,341.4991,4.6276,1.062,2.2545,-6.7512,120437.0469,46.85,118601.1328,46.1358,2022-08-16,41.2881
346,85784447,000868.XSHE,-16.1365,9.9599,20.3206,2.6681,641.9852,73332.9141,45.9797,73332.9141,45.9797,2022-08-16,-17.4042
347,85783387,000869.XSHE,40.9011,0.4821,1.9762,5.1723,51.7691,68546.3984,206.11900000000003,45346.0781,136.3557,2022-08-16,41.2153
348,85783530,000875.XSHE,43.7813,2.0091,1.7709,1.3793,367.3501,279020.8125,192.5244,244567.75,168.7517,2022-08-16,42.7472
349,85783618,000876.XSHE,-5.5282,1.1938,2.6826,0.5508,42.086999999999996,450509.4062,696.9381,450071.2812,696.2603,2022-08-16,-7.2667
350,85783569,000877.XSHE,7.8921,0.8424,1.2306,0.569,21.2029,866342.3125,964.2389999999999,88009.9766,97.9551,2022-08-16,7.6954
351,85780640,000878.XSHE,22.5988,0.6425,2.2,0.1543,75.3243,169967.8594,198.8624,169959.6719,198.8528,2022-08-16,30.6342
352,85783440,000880.XSHE,23.2663,7.0231,1.8845,0.9455,74.3744,33132.0586,32.0718,16216.2002,15.6973,2022-08-16,23.4473
353,85784418,000881.XSHE,42.7699,0.5428,1.3412,0.9597,-28.4344,94542.5781,81.8739,77599.4688,67.2011,2022-08-16,46.3289
354,85782185,000882.XSHE,-28.3834,0.6595,0.7038,3.7986,9.3243,273735.1875,50.0935,273734.8125,50.0935,2022-08-16,-28.3111
355,85782090,000883.XSHE,15.2372,0.4576,1.115,1.3672,23.1532,656975.0625,334.4003,650555.0625,331.1325,2022-08-16,14.297
356,85780618,000885.XSHE,6.7421,0.9283,1.1687,1.0998,-10.4585,64207.8242,66.9688,64207.8242,66.9688,2022-08-16,6.9557
357,85781737,000886.XSHE,109.8652,1.3822,1.5138,26.0443,-19.3942,98882.8281,42.0252,97395.8203,41.3932,2022-08-16,81.8034
358,85782351,000887.XSHE,27.206999999999997,2.8412,2.5842,2.0894,-153.9339,131648.9688,266.1942,131389.7344,265.67,2022-08-16,27.5793
359,85780901,000888.XSHE,177.0676,1.1493,1.5637,5.845,23.5407,52691.3086,37.727,52691.3086,37.727,2022-08-16,208.6143
360,85780118,000889.XSHE,-0.9274,2.0777,5.7216,1.0537,-7.3228,93629.1094,18.8195,86984.9688,17.484,2022-08-16,-0.9387
361,85781608,000890.XSHE,87.014,13.1282,57.4539,2.8306,-71.4564,41950.3984,20.8074,41949.1055,20.8068,2022-08-16,51.9998
362,85780223,000892.XSHE,-10.7003,2.2514,2.2061,4.9283,-22.3704,98098.0469,33.7457,53537.7734,18.417,2022-08-16,-10.1131
363,85782522,000893.XSHE,26.0618,0.6182,4.5897,24.5285,38.1368,86805.8359,301.7371,75679.0781,263.0605,2022-08-16,33.7102
364,85782588,000895.XSHE,19.0703,0.5111,4.7122,1.4961,-148.7241,346466.125,931.6474,148882.4219,400.3448,2022-08-16,19.1463
365,85781007,000897.XSHE,7.5068,1.1924,1.9601,1.8255,7.5759,161727.2188,38.3294,161724.4688,38.3287,2022-08-16,7.8464
366,85780284,000898.XSHE,4.0705,0.2158,0.4739,0.2011,10.2497,940302.0625,281.1503,794125.25,237.4435,2022-08-16,4.0599
